Target: DALA_SatFine

Observer: Montegancedo
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
14 May 2032 06:44:45.055    14 May 2032 09:07:03.320      8538.2649672    
15 May 2032 00:54:56.632    15 May 2032 02:44:20.977      6564.3455409    
15 May 2032 03:53:25.982    15 May 2032 06:15:47.630      8541.6480370    
15 May 2032 07:24:52.210    15 May 2032 09:03:11.159      5898.9490991    
16 May 2032 01:02:07.232    16 May 2032 03:24:29.642      8542.4104467    
16 May 2032 04:33:35.065    16 May 2032 06:55:57.013      8541.9474633    
16 May 2032 08:05:02.922    16 May 2032 08:59:21.352      3258.4295173    
17 May 2032 01:42:19.825    17 May 2032 04:04:39.932      8540.1073072    
17 May 2032 05:13:46.904    17 May 2032 07:36:06.987      8540.0834068    
17 May 2032 08:45:14.113    17 May 2032 08:55:28.749      614.63562967    
18 May 2032 00:43:18.654    18 May 2032 01:13:23.198      1804.5443391    
18 May 2032 02:22:32.066    18 May 2032 04:44:50.339      8538.2721934    
18 May 2032 05:53:59.261    18 May 2032 08:16:17.314      8538.0530995    
19 May 2032 00:39:22.715    19 May 2032 01:53:30.334      4447.6195360    
19 May 2032 03:02:36.501    19 May 2032 05:24:56.945      8540.4441101    
19 May 2032 06:34:02.742    19 May 2032 08:47:33.428      8010.6860954    
20 May 2032 00:35:28.085    20 May 2032 02:33:37.848      7089.7631164    
20 May 2032 03:42:42.591    20 May 2032 06:05:04.473      8541.8815702    
20 May 2032 07:14:08.703    20 May 2032 08:43:37.197      5368.4948004    
21 May 2032 00:51:18.681    21 May 2032 03:13:43.726      8545.0445095    
21 May 2032 04:22:45.243    21 May 2032 06:45:10.551      8545.3079812    
21 May 2032 07:54:12.008    21 May 2032 08:39:42.647      2730.6389161    
22 May 2032 01:31:25.149    22 May 2032 03:53:51.166      8546.0168180    
22 May 2032 05:02:51.195    22 May 2032 07:25:17.675      8546.4796939    
22 May 2032 08:34:17.197    22 May 2032 08:35:44.372      87.175201694    
23 May 2032 00:23:40.894    23 May 2032 01:02:31.726      2330.8322132    
23 May 2032 02:11:31.301    23 May 2032 04:33:58.986      8547.6849768    
23 May 2032 05:42:59.076    23 May 2032 08:05:26.310      8547.2338615    
24 May 2032 00:19:42.258    24 May 2032 01:42:42.307      4980.0487480    
24 May 2032 02:51:44.570    24 May 2032 05:14:09.366      8544.7967859    
24 May 2032 06:23:11.842    24 May 2032 08:27:39.200      7467.3575347    
25 May 2032 00:15:45.187    25 May 2032 02:22:53.158      7627.9704660    
25 May 2032 03:31:58.824    25 May 2032 05:54:20.449      8541.6249174    
25 May 2032 07:03:26.470    25 May 2032 08:23:38.983      4812.5136629    
26 May 2032 00:40:39.995    26 May 2032 03:03:01.412      8541.4166613    
26 May 2032 04:12:06.411    26 May 2032 06:34:28.151      8541.7392776    
26 May 2032 07:43:33.029    26 May 2032 08:19:39.418      2166.3887165    
27 May 2032 00:07:49.696    27 May 2032 00:11:43.000      233.30410444    
27 May 2032 01:20:48.512    27 May 2032 03:43:09.899      8541.3869403    
27 May 2032 04:52:15.316    27 May 2032 07:14:36.671      8541.3553038    
28 May 2032 00:03:48.721    28 May 2032 00:51:49.715      2880.9931800    
28 May 2032 02:00:53.296    28 May 2032 04:23:16.493      8543.1970014    
28 May 2032 05:32:20.048    28 May 2032 07:54:43.365      8543.3166271    
28 May 2032 23:59:47.562    29 May 2032 01:31:57.622      5530.0595044    
29 May 2032 02:41:00.945    29 May 2032 05:03:24.181      8543.2353542    
29 May 2032 06:12:27.045    29 May 2032 08:07:20.813      6893.7679413    
29 May 2032 23:55:48.018    30 May 2032 02:12:04.232      8176.2135243    
30 May 2032 03:21:06.344    30 May 2032 05:43:31.352      8545.0076842    
30 May 2032 06:52:33.887    30 May 2032 08:03:16.606      4242.7193781    
31 May 2032 00:29:50.844    31 May 2032 02:52:13.744      8542.9003222    
31 May 2032 04:01:17.724    31 May 2032 06:23:40.593      8542.8685990    
31 May 2032 07:32:44.587    31 May 2032 07:59:11.746      1587.1593308    
31 May 2032 23:47:46.327    01 Jun 2032 00:00:55.740      789.41290097    
01 Jun 2032 01:10:01.214    01 Jun 2032 03:32:22.868      8541.6530202    
01 Jun 2032 04:41:28.629    01 Jun 2032 07:03:49.896      8541.2670895    
01 Jun 2032 23:43:42.279    02 Jun 2032 00:41:02.733      3440.4545119    
02 Jun 2032 01:50:06.338    02 Jun 2032 04:12:29.045      8542.7075345    
02 Jun 2032 05:21:32.010    02 Jun 2032 07:43:55.409      8543.3983010    
02 Jun 2032 23:39:38.734    03 Jun 2032 01:21:08.323      6089.5890742    
03 Jun 2032 02:30:09.402    03 Jun 2032 04:52:34.840      8545.4373213    
03 Jun 2032 06:01:35.432    03 Jun 2032 07:46:38.545      6303.1126237    
03 Jun 2032 23:38:42.774    04 Jun 2032 02:01:12.214      8549.4396174    
04 Jun 2032 03:10:08.396    04 Jun 2032 05:32:38.553      8550.1570553    
04 Jun 2032 06:41:34.262    04 Jun 2032 07:42:30.277      3656.0151607    
05 Jun 2032 00:18:44.809    05 Jun 2032 02:41:17.277      8552.4675072    
05 Jun 2032 03:50:10.394    05 Jun 2032 06:12:43.457      8553.0627847    
05 Jun 2032 07:21:35.746    05 Jun 2032 07:38:19.964      1004.2178601    
05 Jun 2032 23:27:28.670    05 Jun 2032 23:49:54.570      1345.8999688    
06 Jun 2032 00:58:43.911    06 Jun 2032 03:21:21.197      8557.2859859    
06 Jun 2032 04:30:10.511    06 Jun 2032 06:52:47.963      8557.4516112    
06 Jun 2032 23:23:21.731    07 Jun 2032 00:30:02.073      4000.3417122    
07 Jun 2032 01:38:51.875    07 Jun 2032 04:01:28.715      8556.8400186    
07 Jun 2032 05:10:18.353    07 Jun 2032 07:29:47.994      8369.6409183    
07 Jun 2032 23:19:15.939    08 Jun 2032 01:10:09.563      6653.6247916    
08 Jun 2032 02:19:00.112    08 Jun 2032 04:41:36.577      8556.4647000    
08 Jun 2032 05:50:27.428    08 Jun 2032 07:25:33.089      5705.6610495    
08 Jun 2032 23:27:39.680    09 Jun 2032 01:50:16.173      8556.4930329    
09 Jun 2032 02:59:05.376    09 Jun 2032 05:21:42.455      8557.0793190    
09 Jun 2032 06:30:31.114    09 Jun 2032 07:21:20.650      3049.5352250    
10 Jun 2032 00:07:42.955    10 Jun 2032 02:30:21.785      8558.8301606    
10 Jun 2032 03:39:09.500    10 Jun 2032 06:01:48.369      8558.8687826    
10 Jun 2032 07:10:35.833    10 Jun 2032 07:17:04.899      389.06629707    
10 Jun 2032 23:06:57.116    10 Jun 2032 23:38:59.920      1922.8042281    
11 Jun 2032 00:47:44.757    11 Jun 2032 03:10:26.229      8561.4719054    
11 Jun 2032 04:19:10.665    11 Jun 2032 06:41:52.639      8561.9742922    
11 Jun 2032 23:02:47.584    12 Jun 2032 00:19:05.571      4577.9863870    
12 Jun 2032 01:27:49.212    12 Jun 2032 03:50:31.986      8562.7737101    
12 Jun 2032 04:59:15.187    12 Jun 2032 07:08:23.759      7748.5720876    
12 Jun 2032 22:58:39.688    13 Jun 2032 00:59:09.742      7230.0541987    
13 Jun 2032 02:07:50.419    13 Jun 2032 04:30:36.403      8565.9831940    
13 Jun 2032 05:39:17.229    13 Jun 2032 07:04:05.589      5088.3605637    
13 Jun 2032 23:16:33.191    14 Jun 2032 01:39:17.545      8564.3542757    
14 Jun 2032 02:47:59.990    14 Jun 2032 05:10:44.211      8564.2208953    
14 Jun 2032 06:19:26.639    14 Jun 2032 06:59:48.868      2422.2286176    
14 Jun 2032 23:56:41.389    15 Jun 2032 02:19:24.908      8563.5196324    
15 Jun 2032 03:28:08.795    15 Jun 2032 05:50:51.873      8563.0780964    
15 Jun 2032 22:46:12.359    15 Jun 2032 23:28:04.854      2512.4951228    
16 Jun 2032 00:36:48.221    16 Jun 2032 02:59:31.020      8562.7993279    
16 Jun 2032 04:08:13.714    16 Jun 2032 06:30:57.147      8563.4326000    
16 Jun 2032 22:42:00.590    17 Jun 2032 00:08:08.765      5168.1750404    
17 Jun 2032 01:16:49.178    17 Jun 2032 03:39:35.191      8566.0125416    
17 Jun 2032 04:48:15.296    17 Jun 2032 06:46:38.726      7103.4297366    
17 Jun 2032 22:37:50.703    18 Jun 2032 00:48:11.630      7820.9268167    
18 Jun 2032 01:56:47.257    18 Jun 2032 04:19:37.578      8570.3215142    
18 Jun 2032 05:28:12.442    18 Jun 2032 06:42:17.655      4445.2131236    
18 Jun 2032 23:05:20.937    19 Jun 2032 01:28:14.608      8573.6717085    
19 Jun 2032 02:36:46.420    19 Jun 2032 04:59:40.626      8574.2058209    
19 Jun 2032 06:08:11.602    19 Jun 2032 06:37:56.604      1785.0017833    
19 Jun 2032 22:29:29.275    19 Jun 2032 22:36:49.687      440.41219892    
19 Jun 2032 23:45:15.895    20 Jun 2032 02:08:15.699      8579.8041328    
20 Jun 2032 03:16:41.352    20 Jun 2032 05:39:41.871      8580.5189153    
20 Jun 2032 22:25:15.302    20 Jun 2032 23:16:53.985      3098.6831247    
21 Jun 2032 00:25:18.690    21 Jun 2032 02:48:20.302      8581.6120119    
21 Jun 2032 03:56:44.649    21 Jun 2032 06:19:46.539      8581.8905490    
21 Jun 2032 22:21:01.678    21 Jun 2032 23:56:58.165      5756.4871789    
22 Jun 2032 01:05:21.159    22 Jun 2032 03:28:24.743      8583.5839190    
22 Jun 2032 04:36:47.850    22 Jun 2032 06:24:34.952      6467.1025019    
22 Jun 2032 22:16:49.909    23 Jun 2032 00:37:02.792      8412.8823454    
23 Jun 2032 01:45:23.918    23 Jun 2032 04:08:28.670      8584.7517209    
23 Jun 2032 05:16:48.902    23 Jun 2032 06:20:11.214      3802.3117664    
23 Jun 2032 22:53:55.849    24 Jun 2032 01:17:04.840      8588.9914265    
24 Jun 2032 02:25:21.748    24 Jun 2032 04:48:31.066      8589.3176656    
24 Jun 2032 05:56:47.591    24 Jun 2032 06:15:45.891      1138.2992617    
24 Jun 2032 22:08:23.386    24 Jun 2032 22:25:40.867      1037.4807310    
24 Jun 2032 23:33:53.670    25 Jun 2032 01:57:06.639      8592.9681890    
25 Jun 2032 03:05:18.559    25 Jun 2032 05:28:32.462      8593.9020573    
25 Jun 2032 22:04:07.099    25 Jun 2032 23:05:42.961      3695.8622734    
26 Jun 2032 00:13:52.147    26 Jun 2032 02:37:09.087      8596.9406290    
26 Jun 2032 03:45:17.769    26 Jun 2032 06:06:44.046      8486.2766459    
26 Jun 2032 21:59:51.981    26 Jun 2032 23:45:44.193      6352.2119639    
27 Jun 2032 00:53:48.285    27 Jun 2032 03:17:10.205      8601.9194424    
27 Jun 2032 04:25:13.914    27 Jun 2032 06:02:14.645      5820.7313191    
27 Jun 2032 22:02:26.507    28 Jun 2032 00:25:48.782      8602.2749769    
28 Jun 2032 01:33:53.049    28 Jun 2032 03:57:15.189      8602.1399055    
28 Jun 2032 05:05:19.398    28 Jun 2032 05:57:48.306      3148.9084991    
28 Jun 2032 22:42:31.213    29 Jun 2032 01:05:53.571      8602.3571852    
29 Jun 2032 02:13:58.146    29 Jun 2032 04:37:20.238      8602.0914849    
29 Jun 2032 05:45:25.237    29 Jun 2032 05:53:18.932      473.69496510    
29 Jun 2032 21:47:07.154    29 Jun 2032 22:14:32.873      1645.7185561    
29 Jun 2032 23:22:38.347    30 Jun 2032 01:45:58.959      8600.6113538    
30 Jun 2032 02:54:03.894    30 Jun 2032 05:17:24.920      8601.0265409    
30 Jun 2032 21:42:48.999    30 Jun 2032 22:54:35.023      4306.0245266    
01 Jul 2032 00:02:37.254    01 Jul 2032 02:26:01.254      8603.9999827    
01 Jul 2032 03:34:03.315    01 Jul 2032 05:44:11.048      7807.7332382    
01 Jul 2032 21:38:32.672    01 Jul 2032 23:34:37.135      6964.4629172    
02 Jul 2032 00:42:35.720    02 Jul 2032 03:06:02.811      8607.0913868    
02 Jul 2032 04:14:00.505    02 Jul 2032 05:39:40.205      5139.7003828    
02 Jul 2032 21:51:07.202    03 Jul 2032 00:14:38.204      8611.0015352    
03 Jul 2032 01:22:32.748    03 Jul 2032 03:46:04.140      8611.3915017    
03 Jul 2032 04:53:58.072    03 Jul 2032 05:35:11.302      2473.2296637    
03 Jul 2032 22:31:01.100    04 Jul 2032 00:54:37.721      8616.6213913    
04 Jul 2032 02:02:25.723    04 Jul 2032 04:26:03.387      8617.6649168    
04 Jul 2032 21:25:41.908    04 Jul 2032 22:03:13.636      2251.7274176    
04 Jul 2032 23:10:59.772    05 Jul 2032 01:34:39.750      8619.9772836    
05 Jul 2032 02:42:25.596    05 Jul 2032 05:06:05.776      8620.1802095    
05 Jul 2032 21:21:22.433    05 Jul 2032 22:43:15.494      4913.0611914    
05 Jul 2032 23:50:58.925    06 Jul 2032 02:14:41.637      8622.7117814    
06 Jul 2032 03:22:24.995    06 Jul 2032 05:21:26.157      7141.1621819    
06 Jul 2032 21:17:05.182    06 Jul 2032 23:23:18.454      7573.2727794    
07 Jul 2032 00:31:00.436    07 Jul 2032 02:54:44.134      8623.6981125    
07 Jul 2032 04:02:25.183    07 Jul 2032 05:16:54.445      4469.2615146    
07 Jul 2032 21:39:28.315    08 Jul 2032 00:03:17.634      8629.3197281    
08 Jul 2032 01:10:53.470    08 Jul 2032 03:34:43.447      8629.9773796    
08 Jul 2032 04:42:18.737    08 Jul 2032 05:12:23.093      1804.3566805    
08 Jul 2032 21:08:30.055    08 Jul 2032 21:11:51.750      201.69409434    
08 Jul 2032 22:19:22.835    09 Jul 2032 00:43:17.101      8634.2656032    
09 Jul 2032 01:50:46.955    09 Jul 2032 04:14:42.417      8635.4621347    
09 Jul 2032 21:04:09.419    09 Jul 2032 21:51:50.114      2860.6950654    
09 Jul 2032 22:59:14.743    10 Jul 2032 01:23:15.840      8641.0973052    
10 Jul 2032 02:30:39.821    10 Jul 2032 04:54:41.513      8641.6923841    
10 Jul 2032 20:59:49.222    10 Jul 2032 22:31:48.411      5519.1895630    
10 Jul 2032 23:39:06.008    11 Jul 2032 02:03:13.736      8647.7279101    
11 Jul 2032 03:10:30.299    11 Jul 2032 04:58:32.683      6482.3844052    
11 Jul 2032 20:55:31.312    11 Jul 2032 23:11:48.659      8177.3466441    
12 Jul 2032 00:19:03.317    12 Jul 2032 02:43:14.687      8651.3703158    
12 Jul 2032 03:50:29.165    12 Jul 2032 04:54:00.525      3811.3603155    
12 Jul 2032 21:27:37.214    12 Jul 2032 23:51:50.194      8652.9799681    
13 Jul 2032 00:59:03.217    13 Jul 2032 03:23:16.331      8653.1133183    
13 Jul 2032 04:30:29.508    13 Jul 2032 04:49:27.030      1137.5212465    
13 Jul 2032 20:46:53.454    13 Jul 2032 21:00:27.610      814.15586108    
13 Jul 2032 22:07:41.740    14 Jul 2032 00:31:53.575      8651.8355359    
14 Jul 2032 01:39:07.346    14 Jul 2032 04:03:19.372      8652.0255444    
14 Jul 2032 20:42:31.710    14 Jul 2032 21:40:27.652      3475.9418012    
14 Jul 2032 22:47:37.934    15 Jul 2032 01:11:53.504      8655.5697083    
15 Jul 2032 02:19:03.538    15 Jul 2032 04:40:10.126      8466.5883179    
15 Jul 2032 20:38:11.348    15 Jul 2032 22:20:28.386      6137.0374213    
15 Jul 2032 23:27:35.920    16 Jul 2032 01:51:53.852      8657.9316763    
16 Jul 2032 02:59:00.482    16 Jul 2032 04:35:34.225      5793.7420123    
16 Jul 2032 20:36:04.949    16 Jul 2032 23:00:27.306      8662.3579089    
17 Jul 2032 00:07:30.384    17 Jul 2032 02:31:53.087      8662.7038982    
17 Jul 2032 03:38:55.784    17 Jul 2032 04:31:01.884      3126.0998363    
17 Jul 2032 21:15:59.123    17 Jul 2032 23:40:25.806      8666.6826749    
18 Jul 2032 00:47:23.260    18 Jul 2032 03:11:51.076      8667.8157355    
18 Jul 2032 04:18:47.564    18 Jul 2032 04:26:26.759      459.19510787    
18 Jul 2032 20:25:13.153    18 Jul 2032 20:48:59.420      1426.2667396    
18 Jul 2032 21:55:54.250    19 Jul 2032 00:20:25.356      8671.1055110    
19 Jul 2032 01:27:20.100    19 Jul 2032 03:51:51.252      8671.1519916    
19 Jul 2032 20:20:50.960    19 Jul 2032 21:28:59.865      4088.9050897    
19 Jul 2032 22:35:52.598    20 Jul 2032 01:00:25.648      8673.0495842    
20 Jul 2032 02:07:18.210    20 Jul 2032 04:17:09.043      7790.8337857    
20 Jul 2032 20:16:30.922    20 Jul 2032 22:09:01.541      6750.6183047    
20 Jul 2032 23:15:54.227    21 Jul 2032 01:40:27.239      8673.0114728    
21 Jul 2032 02:47:19.360    21 Jul 2032 04:12:34.374      5115.0145437    
21 Jul 2032 20:24:21.463    21 Jul 2032 22:48:59.346      8677.8833566    
21 Jul 2032 23:55:46.096    22 Jul 2032 02:20:24.814      8678.7177578    
22 Jul 2032 03:27:10.947    22 Jul 2032 04:08:01.996      2451.0497818    
22 Jul 2032 21:04:14.857    22 Jul 2032 23:28:57.410      8682.5536233    
23 Jul 2032 00:35:38.835    23 Jul 2032 03:00:22.477      8683.6426651    
23 Jul 2032 20:03:31.390    23 Jul 2032 20:37:28.023      2036.6328440    
23 Jul 2032 21:44:02.707    24 Jul 2032 00:08:53.367      8690.6600468    
24 Jul 2032 01:15:27.296    24 Jul 2032 03:40:18.732      8691.4361604    
24 Jul 2032 19:59:09.435    24 Jul 2032 21:17:24.258      4694.8232174    
24 Jul 2032 22:23:51.375    25 Jul 2032 00:48:49.089      8697.7143450    
25 Jul 2032 01:55:14.706    25 Jul 2032 03:54:09.320      7134.6135445    
25 Jul 2032 19:54:50.098    25 Jul 2032 21:57:20.356      7350.2579686    
25 Jul 2032 23:03:41.229    26 Jul 2032 01:28:45.957      8704.7274054    
26 Jul 2032 02:35:06.497    26 Jul 2032 03:49:36.435      4469.9384214    
26 Jul 2032 20:12:11.289    26 Jul 2032 22:37:18.801      8707.5120274    
26 Jul 2032 23:43:36.269    27 Jul 2032 02:08:44.340      8708.0707859    
27 Jul 2032 03:15:01.519    27 Jul 2032 03:45:04.179      1802.6596927    
27 Jul 2032 20:52:11.102    27 Jul 2032 23:17:19.279      8708.1763783    
28 Jul 2032 00:23:36.702    28 Jul 2032 02:48:44.905      8708.2036929    
28 Jul 2032 19:41:50.329    28 Jul 2032 20:25:51.413      2641.0833084    
28 Jul 2032 21:32:04.563    28 Jul 2032 23:57:16.763      8712.1992047    
29 Jul 2032 01:03:29.356    29 Jul 2032 03:28:42.217      8712.8615031    
29 Jul 2032 19:37:29.250    29 Jul 2032 21:05:49.882      5300.6316626    
29 Jul 2032 22:12:00.130    30 Jul 2032 00:37:15.156      8715.0255302    
30 Jul 2032 01:43:24.552    30 Jul 2032 03:31:14.368      6469.8158221    
30 Jul 2032 19:33:10.905    30 Jul 2032 21:45:46.351      7955.4466677    
30 Jul 2032 22:51:51.145    31 Jul 2032 01:17:11.810      8720.6656557    
31 Jul 2032 02:23:16.248    31 Jul 2032 03:26:43.616      3807.3680387    
31 Jul 2032 20:00:19.876    31 Jul 2032 22:25:43.591      8723.7148898    
31 Jul 2032 23:31:43.779    01 Aug 2032 01:57:08.552      8724.7733551    
01 Aug 2032 03:03:07.615    01 Aug 2032 03:22:11.817      1144.2027646    
01 Aug 2032 19:24:33.388    01 Aug 2032 19:34:14.757      581.36903783    
01 Aug 2032 20:40:11.132    01 Aug 2032 23:05:40.406      8729.2740121    
02 Aug 2032 00:11:36.796    02 Aug 2032 02:37:06.103      8729.3071969    
02 Aug 2032 19:20:12.201    02 Aug 2032 20:14:13.950      3241.7489292    
02 Aug 2032 21:20:09.429    02 Aug 2032 23:45:39.443      8730.0137681    
03 Aug 2032 00:51:34.715    03 Aug 2032 03:13:00.002      8485.2868328    
03 Aug 2032 19:15:52.611    03 Aug 2032 20:54:14.260      5901.6492876    
03 Aug 2032 22:00:11.135    04 Aug 2032 00:25:40.054      8728.9190402    
04 Aug 2032 01:31:36.976    04 Aug 2032 03:08:27.594      5810.6185942    
04 Aug 2032 19:11:35.553    04 Aug 2032 21:34:11.948      8556.3949056    
04 Aug 2032 22:40:05.246    05 Aug 2032 01:05:37.175      8731.9288546    
05 Aug 2032 02:11:29.903    05 Aug 2032 03:03:59.161      3149.2586638    
05 Aug 2032 19:48:34.971    05 Aug 2032 22:14:09.363      8734.3919995    
05 Aug 2032 23:19:59.436    06 Aug 2032 01:45:34.447      8735.0111245    
06 Aug 2032 02:51:23.543    06 Aug 2032 02:59:28.340      484.79691152    
06 Aug 2032 19:02:59.382    06 Aug 2032 19:22:39.002      1179.6197527    
06 Aug 2032 20:28:22.788    06 Aug 2032 22:54:04.069      8741.2808445    
06 Aug 2032 23:59:47.118    07 Aug 2032 02:25:29.213      8742.0948312    
07 Aug 2032 18:58:39.389    07 Aug 2032 20:02:34.371      3834.9826746    
07 Aug 2032 21:08:12.095    07 Aug 2032 23:33:59.037      8746.9422287    
08 Aug 2032 00:39:35.260    08 Aug 2032 02:50:20.947      7845.6865239    
08 Aug 2032 18:54:21.790    08 Aug 2032 20:42:27.746      6485.9569064    
08 Aug 2032 21:47:57.486    09 Aug 2032 00:13:52.972      8755.4858859    
09 Aug 2032 01:19:22.299    09 Aug 2032 02:45:52.255      5189.9563835    
09 Aug 2032 18:56:25.822    09 Aug 2032 21:22:24.140      8758.3182401    
09 Aug 2032 22:27:50.197    10 Aug 2032 00:53:49.236      8759.0383460    
10 Aug 2032 01:59:14.690    10 Aug 2032 02:41:26.268      2531.5784627    
10 Aug 2032 19:36:21.409    10 Aug 2032 22:02:21.882      8760.4722166    
10 Aug 2032 23:07:47.033    11 Aug 2032 01:33:47.384      8760.3504177    
11 Aug 2032 18:41:32.284    11 Aug 2032 19:10:52.831      1760.5470383    
11 Aug 2032 20:16:14.031    11 Aug 2032 22:42:17.741      8763.7099838    
11 Aug 2032 23:47:38.062    12 Aug 2032 02:13:42.724      8764.6624209    
12 Aug 2032 18:37:14.141    12 Aug 2032 19:50:48.761      4414.6204775    
12 Aug 2032 20:56:06.269    12 Aug 2032 23:22:13.872      8767.6031915    
13 Aug 2032 00:27:30.667    13 Aug 2032 02:27:55.862      7225.1952241    
13 Aug 2032 18:32:58.904    13 Aug 2032 20:30:43.001      7064.0965097    
13 Aug 2032 21:35:54.075    14 Aug 2032 00:02:08.014      8773.9385569    
14 Aug 2032 01:07:18.508    14 Aug 2032 02:23:31.322      4572.8137448    
14 Aug 2032 18:44:21.441    14 Aug 2032 21:10:38.457      8777.0159724    
14 Aug 2032 22:15:45.278    15 Aug 2032 00:42:03.192      8777.9138440    
15 Aug 2032 01:47:08.837    15 Aug 2032 02:19:07.920      1919.0831861    
15 Aug 2032 19:24:08.463    15 Aug 2032 21:50:32.334      8783.8712020    
15 Aug 2032 22:55:33.485    16 Aug 2032 01:21:57.663      8784.1775912    
16 Aug 2032 18:20:14.212    16 Aug 2032 18:59:04.519      2330.3068936    
16 Aug 2032 20:04:05.415    16 Aug 2032 22:30:29.757      8784.3414368    
16 Aug 2032 23:35:30.420    17 Aug 2032 02:01:55.014      8784.5934647    
17 Aug 2032 18:15:58.515    17 Aug 2032 19:39:02.922      4984.4070181    
17 Aug 2032 20:44:05.568    17 Aug 2032 23:10:28.710      8783.1424001    
18 Aug 2032 00:15:31.937    18 Aug 2032 02:05:47.486      6615.5494236    
18 Aug 2032 18:11:45.906    18 Aug 2032 20:19:00.898      7634.9920961    
18 Aug 2032 21:24:03.277    18 Aug 2032 23:50:25.965      8782.6886684    
19 Aug 2032 00:55:27.887    19 Aug 2032 02:01:27.256      3959.3689172    
19 Aug 2032 18:32:34.020    19 Aug 2032 20:58:57.763      8783.7434096    
19 Aug 2032 22:03:59.216    20 Aug 2032 00:30:22.991      8783.7744407    
20 Aug 2032 01:35:24.090    20 Aug 2032 01:57:06.613      1302.5230007    
20 Aug 2032 18:03:21.367    20 Aug 2032 18:07:27.545      246.17793763    
20 Aug 2032 19:12:24.934    20 Aug 2032 21:38:52.445      8787.5114659    
20 Aug 2032 22:43:49.222    21 Aug 2032 01:10:17.437      8788.2150278    
21 Aug 2032 17:59:07.056    21 Aug 2032 18:47:22.802      2895.7461521    
21 Aug 2032 19:52:16.959    21 Aug 2032 22:18:47.588      8790.6287739    
21 Aug 2032 23:23:40.737    22 Aug 2032 01:48:18.320      8677.5828792    
22 Aug 2032 17:54:54.265    22 Aug 2032 19:27:15.270      5541.0049760    
22 Aug 2032 20:32:02.135    22 Aug 2032 22:58:40.220      8798.0852896    
23 Aug 2032 00:03:26.691    23 Aug 2032 01:43:57.919      6031.2280393    
23 Aug 2032 17:50:44.425    23 Aug 2032 20:07:10.847      8186.4220726    
23 Aug 2032 21:11:55.631    23 Aug 2032 23:38:35.789      8800.1575387    
24 Aug 2032 00:43:20.033    24 Aug 2032 01:39:41.965      3381.9322057    
24 Aug 2032 18:20:25.351    24 Aug 2032 20:47:06.965      8801.6146848    
24 Aug 2032 21:51:51.140    25 Aug 2032 00:18:32.431      8801.2904981    
25 Aug 2032 01:23:16.882    25 Aug 2032 01:35:24.339      727.45663184    
25 Aug 2032 17:42:24.138    25 Aug 2032 17:55:38.027      793.88843367    
25 Aug 2032 19:00:20.645    25 Aug 2032 21:27:02.769      8802.1241827    
25 Aug 2032 22:31:44.509    26 Aug 2032 00:58:27.500      8802.9913539    
26 Aug 2032 17:38:12.297    26 Aug 2032 18:35:32.308      3440.0111780    
26 Aug 2032 19:40:11.245    26 Aug 2032 22:06:57.352      8806.1072814    
26 Aug 2032 23:11:35.880    27 Aug 2032 01:26:44.031      8108.1517487    
27 Aug 2032 17:34:02.733    27 Aug 2032 19:15:25.517      6082.7845691    
27 Aug 2032 20:19:58.540    27 Aug 2032 22:46:50.148      8811.6078990    
27 Aug 2032 23:51:22.329    28 Aug 2032 01:22:28.885      5466.5559890    
28 Aug 2032 17:29:55.772    28 Aug 2032 19:55:19.252      8723.4797630    
28 Aug 2032 20:59:48.112    28 Aug 2032 23:26:43.893      8815.7806975    
29 Aug 2032 00:31:11.724    29 Aug 2032 01:18:17.132      2825.4083968    
29 Aug 2032 18:08:08.219    29 Aug 2032 20:35:10.779      8822.5595294    
29 Aug 2032 21:39:32.289    30 Aug 2032 00:06:35.622      8823.3328392    
30 Aug 2032 01:10:56.793    30 Aug 2032 01:14:02.866      186.07319675    
30 Aug 2032 17:21:40.234    30 Aug 2032 17:43:41.090      1320.8562553    
30 Aug 2032 18:48:01.970    30 Aug 2032 21:15:06.108      8824.1382733    
30 Aug 2032 22:19:26.732    31 Aug 2032 00:46:31.085      8824.3530666    
31 Aug 2032 17:17:31.307    31 Aug 2032 18:23:37.132      3965.8240522    
31 Aug 2032 19:27:58.703    31 Aug 2032 21:55:02.708      8824.0050041    
31 Aug 2032 22:59:25.041    01 Sep 2032 01:05:31.559      7566.5182081    
01 Sep 2032 17:13:25.210    01 Sep 2032 19:03:34.970      6609.7602627    
01 Sep 2032 20:07:58.956    01 Sep 2032 22:34:59.933      8820.9772331    
01 Sep 2032 23:39:23.584    02 Sep 2032 01:01:21.850      4918.2656448    
02 Sep 2032 17:16:29.378    02 Sep 2032 19:43:30.827      8821.4491238    
02 Sep 2032 20:47:55.020    02 Sep 2032 23:14:56.131      8821.1103772    
03 Sep 2032 00:19:20.528    03 Sep 2032 00:57:14.239      2273.7108140    
03 Sep 2032 17:56:23.933    03 Sep 2032 20:23:25.860      8821.9262951    
03 Sep 2032 21:27:48.251    03 Sep 2032 23:54:50.710      8822.4591610    
04 Sep 2032 17:01:10.912    04 Sep 2032 17:31:56.095      1845.1827421    
04 Sep 2032 18:36:18.158    04 Sep 2032 21:03:21.091      8822.9335913    
04 Sep 2032 22:07:42.850    05 Sep 2032 00:34:45.938      8823.0884958    
05 Sep 2032 16:57:05.273    05 Sep 2032 18:11:48.864      4483.5909707    
